log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
44,개발팀,user_b08_dev_05,Node.js를 사용할 때 주의할 점을 알려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,208,238,446,0.23,2026-06-01 10:21:00
45,인사팀,user_b08_hr_02,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,1250,423,1673,0.8,2026-01-22 14:12:00
46,고객지원팀,user_b08_cs_27,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,546,786,1332,0.91,2026-03-23 17:14:00
47,고객지원팀,user_b08_cs_21,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,857,697,1554,0.93,2026-02-07 14:44:00
48,고객지원팀,user_b08_cs_28,"응답 시간 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,374,1011,1385,0.83,2026-04-25 16:22:00
49,영업팀,user_b08_sales_09,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,423,439,862,0.55,2026-01-06 14:24:00
50,고객지원팀,user_b08_cs_16,배송 지연 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,314,1075,1389,4.19,2026-02-05 15:38:00
51,재무/기획팀,user_b08_finplan_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1089,937,2026,0.96,2026-01-01 14:50:00
52,마케팅팀,user_b08_mkt_22,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,744,1296,2040,1.45,2026-08-21 14:34:00
53,영업팀,user_b08_sales_20,제안서의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,326,517,843,0.59,2026-09-08 12:55:00
54,고객지원팀,user_b08_cs_16,상반기 구독 상품 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,481,1160,1641,1.24,2026-09-01 13:49:00
55,영업팀,user_b08_sales_12,계약 성공률의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,104,306,410,0.25,2026-06-11 09:53:00
56,마케팅팀,user_b08_mkt_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1220,466,1686,0.83,2026-05-17 10:35:00
57,재무/기획팀,user_b08_finplan_07,MAU의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,199,357,556,0.4,2026-04-08 15:15:00
58,마케팅팀,user_b08_mkt_08,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1154,728,1882,0.82,2026-08-25 09:45:00
59,인사팀,user_b08_hr_07,Django에서 분류 기능을 구현하는 예시 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,536,1216,1752,4.96,2026-09-04 10:36:00
60,재무/기획팀,user_b08_finplan_15,재무/기획팀에서 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,372,872,1244,0.73,2026-01-19 11:21:00
61,영업팀,user_b08_sales_03,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,559,1080,1639,0.93,2026-02-02 17:55:00
62,고객지원팀,user_b08_cs_26,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,493,1037,1530,0.88,2026-01-17 09:39:00
63,영업팀,user_b08_sales_18,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,474,1124,1598,1.21,2026-09-02 11:38:00
64,마케팅팀,user_b08_mkt_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,663,1327,1990,1.46,2026-01-11 12:30:00
65,마케팅팀,user_b08_mkt_14,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,665,955,1620,0.86,2026-07-02 17:03:00
66,재무/기획팀,user_b08_finplan_14,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,400,1026,1426,1.09,2026-04-30 15:29:00
67,마케팅팀,user_b08_mkt_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,881,635,1516,3.32,2026-05-28 14:16:00
68,재무/기획팀,user_b08_finplan_13,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,792,531,1323,0.59,2026-07-28 13:41:00
69,영업팀,user_b08_sales_04,고객 미팅 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,870,1166,2036,5.19,2026-08-28 11:48:00
70,재무/기획팀,user_b08_finplan_31,2분기 예산 계획 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,515,1041,1556,0.89,2026-01-11 14:12:00
71,개발팀,user_b08_dev_22,마스킹 모듈 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,715,1069,1784,1.23,2026-03-31 17:44:00
72,인사팀,user_b08_hr_21,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,748,798,1546,4.51,2026-09-06 14:13:00
73,마케팅팀,user_b08_mkt_10,GitHub Actions에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1058,1481,2539,1.34,2026-05-07 15:27:00
74,마케팅팀,user_b08_mkt_26,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,534,1297,1831,1.08,2026-06-19 14:30:00
75,영업팀,user_b08_sales_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,715,1088,1803,0.97,2026-03-21 10:19:00
76,인사팀,user_b08_hr_20,인사팀에서 공유할 교육 만족도 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,690,1115,1805,4.79,2026-07-06 09:33:00
77,인사팀,user_b08_hr_17,면접 피드백 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1205,396,1601,0.76,2026-04-21 15:53:00
78,인사팀,user_b08_hr_07,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,443,519,962,0.49,2026-04-04 09:49:00
79,마케팅팀,user_b08_mkt_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,623,781,1404,0.73,2026-09-09 15:17:00
80,재무/기획팀,user_b08_finplan_04,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,1101,1240,2341,1.52,2026-02-18 12:09:00
81,영업팀,user_b08_sales_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,882,496,1378,0.58,2026-05-27 16:13:00
82,재무/기획팀,user_b08_finplan_02,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,1289,434,1723,0.82,2026-04-03 16:10:00
83,마케팅팀,user_b08_mkt_28,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,268,331,599,0.31,2026-06-06 11:02:00
84,재무/기획팀,user_b08_finplan_30,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,877,684,1561,4.21,2026-04-15 12:37:00
85,인사팀,user_b08_hr_13,팀 내 공유용으로 채용공고 관련 아이디어를 10개 제안해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,311,303,614,0.3,2026-06-17 14:46:00
86,재무/기획팀,user_b08_finplan_24,"응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,914,673,1587,0.72,2026-08-02 11:37:00
87,개발팀,user_b08_dev_06,Blob Storage 용어의 의미와 예시를 간단히 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,336,453,789,0.41,2026-03-05 16:13:00
88,마케팅팀,user_b08_mkt_16,마케팅팀에서 공유할 SNS 콘텐츠 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,829,980,1809,1.19,2026-02-12 17:15:00
89,재무/기획팀,user_b08_finplan_21,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,697,579,1276,0.77,2026-05-14 10:18:00
90,고객지원팀,user_b08_cs_04,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o,647,796,1443,3.61,2026-02-05 17:05:00
91,고객지원팀,user_b08_cs_11,환불 정책 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,781,618,1399,0.65,2026-07-26 09:12:00
92,재무/기획팀,user_b08_finplan_02,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,960,665,1625,4.25,2026-07-10 16:14:00
93,영업팀,user_b08_sales_19,영업팀에서 공유할 분기 영업 전략 결과 보고서를 1페이지 분량으로 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,577,840,1417,0.97,2026-06-03 10:56:00
94,고객지원팀,user_b08_cs_23,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1,1367,495,1862,4.13,2026-05-28 17:40:00
95,영업팀,user_b08_sales_11,영업팀에서 공유할 영업 파이프라인 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,701,777,1478,0.95,2026-05-30 13:49:00
96,재무/기획팀,user_b08_finplan_05,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1224,646,1870,0.78,2026-03-09 09:27:00
97,재무/기획팀,user_b08_finplan_17,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,976,399,1375,0.69,2026-08-24 09:11:00
98,개발팀,user_b08_dev_01,"사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,516,1305,1821,1.08,2026-03-28 13:34:00
99,마케팅팀,user_b08_mkt_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,864,488,1352,0.74,2026-08-29 09:20:00
100,인사팀,user_b08_hr_01,FastAPI와 Blob Storage의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,185,331,516,0.29,2026-04-07 16:17:00
101,개발팀,user_b08_dev_28,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,720,881,1601,1.06,2026-09-17 17:27:00
102,인사팀,user_b08_hr_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,897,462,1359,2.73,2026-05-23 17:16:00
103,고객지원팀,user_b08_cs_34,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,401,487,888,0.46,2026-07-02 17:21:00
104,마케팅팀,user_b08_mkt_25,랜딩페이지 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,741,658,1399,0.86,2026-05-01 13:34:00
105,고객지원팀,user_b08_cs_35,상담 스크립트 성과 데이터를 표로 요약하고 해석해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,889,485,1374,0.58,2026-02-23 14:21:00
106,재무/기획팀,user_b08_finplan_08,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,807,1342,2149,1.18,2026-07-07 16:41:00
107,영업팀,user_b08_sales_22,분기 영업 전략 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,862,1260,2122,1.13,2026-02-21 16:16:00
108,인사팀,user_b08_hr_02,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,552,462,1014,2.78,2026-09-21 15:44:00
109,개발팀,user_b08_dev_20,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,652,626,1278,0.62,2026-06-24 10:07:00
110,인사팀,user_b08_hr_02,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,847,775,1622,0.78,2026-07-29 13:36:00
111,마케팅팀,user_b08_mkt_20,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,837,839,1676,0.82,2026-07-05 17:52:00
112,재무/기획팀,user_b08_finplan_20,"최근 4주 사업 전략 성과를 임원 보고용 보고서 형식으로 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,857,848,1705,0.83,2026-01-17 12:03:00
113,고객지원팀,user_b08_cs_03,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,1308,511,1819,0.9,2026-04-13 10:33:00
114,인사팀,user_b08_hr_01,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,976,365,1341,0.51,2026-07-12 16:06:00
115,재무/기획팀,user_b08_finplan_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,551,1249,1800,1.05,2026-04-05 17:28:00
116,인사팀,user_b08_hr_07,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,795,1144,1939,1.03,2026-01-11 15:08:00
117,영업팀,user_b08_sales_17,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1387,494,1881,0.71,2026-08-30 09:52:00
118,재무/기획팀,user_b08_finplan_24,서비스 로드맵의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,259,373,632,0.34,2026-02-27 12:20:00
119,재무/기획팀,user_b08_finplan_24,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,720,678,1398,0.68,2026-04-06 14:35:00
120,영업팀,user_b08_sales_22,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1003,482,1485,0.6,2026-05-13 14:56:00
121,인사팀,user_b08_hr_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,796,1006,1802,1.2,2026-02-24 11:21:00
122,고객지원팀,user_b08_cs_02,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid",gpt-4.1-mini,667,1251,1918,1.39,2026-04-04 16:10:00
123,마케팅팀,user_b08_mkt_20,마케팅팀에서 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,468,1097,1565,0.92,2026-06-27 17:15:00
124,인사팀,user_b08_hr_05,팀 내 공유용으로 조직문화 관련 아이디어를 10개 제안해줘,gpt-4o-mini,149,384,533,0.32,2026-06-04 14:14:00
125,재무/기획팀,user_b08_finplan_03,MAU 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,715,965,1680,1.13,2026-06-11 12:10:00
126,고객지원팀,user_b08_cs_32,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,480,1340,1820,5.33,2026-09-28 12:20:00
